review,category,rating,tag
সেলার ভাই কে অনেক অনেক ধন্যবাদ,Beauty,5,positive 
একদম নতুন পন্য। আপনারা সবাই নিতে পারেন।,Beauty,5,positive 
ব্যবহার করার পালা।দেখি কেমন ফলাফল পাওয়া যায়।,Beauty,5,neutral
খুব তাড়াতাড়ি ডেলিভারি পেয়েছি।,Beauty,5,positive 
পেকেজিংও অনেক ভালো ছিল,Beauty,5,positive 
"দারাজ পয়েন্ট থেকে নিছি,বিভিন্ন ছাড়সহ মাত্র ৩৫১টাকায় পাইছি। ধন্যবাদ দারাজকে😊❤️",Beauty,5,positive 
অনেক ভালো লাগছে ২ টা প্রোডাক্ট ই,Beauty,5,positive 
সেলারের ব্যবহার অনেক ভালো।,Beauty,5,positive 
দারাজ অফার +ভাউচার +ক্যাশব্যাক মিলিয়ে কিনলাম।সবাই নিতে পারেন।,Beauty,5,positive 
অনেক ধন্যবাদ দারাজ। অরিজিনাল প্রোডাক্ট পেয়েছি আলহামদুলিল্লাহ।,Beauty,5,positive 
বসময় আশা করি অরিজিনাল প্রোডাক্ট দিয়ে আমাদের উপকৃত এবং আনন্দিত করবেন।,Beauty,5,positive 
একেবারে ডুপ্লিকেট প্রডাক্ট,Beauty,1,negative
আমি এর আগেও এই প্রোডাক্টটি ব্যবহার করেছি কিন্তু এর মত বাজে প্রোডাক্ট আর পাইনি,Beauty,1,negative
শুধুই পানির মতো আর কিছুই না।,Beauty,1,negative
সেলারের কাছ থেকে এরকম প্রোডাক্ট পাব আশা করিনি।,Beauty,1,negative
একবার ব্যবহারই আমার চেহারার অবস্থা একেবারে শেষ এই ডুবলিকেট প্রোডাক্ট ইউজ করলে চেহারা নষ্ট হয়ে যাবে।,Beauty,1,negative
আমি এখনই প্রোডাক্ট রিটার্ন দিতে যাচ্ছি,Beauty,1,negative
আমার এখানে দাম ছিল 449। টাকা যখন ডেলিভেরি দিতে আসে তখন আমি ছিলাম না আমার ছোট ভাইয়ের থেকে টাকা নেয় 534 টাকা মানে কি বুঝলাম না,Beauty,5,positive 
চমৎকার প্রোডাক্ট,Beauty,5,positive 
আমি প্রায় ২ সপ্তাহ ব্যবহার করে রিভিউ দিচ্ছি। আমার তৈলাক্ত চেহারা। প্রচুর ব্রণ ওঠে ও দাগ থেকে যায়। এই ফেসওয়াসটি ব্যবহার করার পর আল্লাহর আমার রহমতে আমার চেহারা থেকে প্রায় সব ব্রণের দাগ চলে গেছে।,Beauty,5,positive 
এটা আমার চেহারার তৈলাক্ততা দূর করতে পারে নি কিন্তু দাগ সব চলে গেছে।,Beauty,5,neutral
মাঝেমধ্যে দু-একটা ব্রণ ওঠে। তবুও আগের তুলনায় অনেক অনেক কম।,Beauty,5,neutral
যাদের প্রচুর ব্রণ ওঠে ও চেহারায় প্রচুর ব্রণের দাগ তারা চোখ বন্ধ করে নিতে পারেন।,Beauty,5,positive 
ডেলিভারি খুব তারাতারি পেয়েছি। পটুয়াখালী থেকে অর্ডার দেয়ার ২ দিনের মধ্যে হাতে পেয়েছি।,Beauty,5,positive 
অর্ডার করার ৩ দিনের ভেতরে হাতে পেয়েছি। খুব দ্রুত ডেলিভারি ছিলো।,Beauty,5,positive 
প্যাকেজিং এ ১০/১০ দেওয়া যায়।বাবল র‍্যাপিং করা ছিলো। একদম ইনটেক ছিলো।,Beauty,5,positive 
বারকোড দেওয়া আছে।স্ক্যান করা যায়,Beauty,5,positive 
আমার কাছে অথেনটিক মনে হয়েছে। সেলারের ব্যবহার ভালো ছিলো।,Beauty,5,positive 
প্রোডাক্টটা খুব ভালো ছিল এবং উপকার পেয়েছি। 😎🌸,Beauty,5,positive 
১০০% আসল পন্য। সবাই নিতে পারেন। দারাজ এবং সেলার কে ধন্যবাদ🥰🥰🥰🥰🥰,Beauty,5,positive 
মোটা মুটি ভালো,Beauty,5,neutral
তাদের পন্য অরিজিনাল,Beauty,5,positive 
